Customer_id,state,customer_tenure_months,plan_type,contract_type,monthly_bill,last_recharge_date,last_recharge_amount,recharge_frequency,total_recharge_amount_30d,total_recharge_amount_90d,avg_recharge_value,days_since_last_recharge,active_days_30d,avg_call_duration_mins,total_calls_30d,data_usage_gb_30d,sms_count_30d,complaints_last_90d,dropped_call_rate,payment_delays_last_year,customer_support_calls_30d,has_auto_pay,num_products
ZRLGQ9AZHDQDWVCW5MAGK6P0N1,Odisha,39,prepaid,annual,41.4,05/06/2025,38.43,5,19.68,60.45,5.0,26,15,6.6,90,14.0,87,0,0.043,2,3,0,3
JTXCF0KJD2V1L1VJ35YRG29D2F,Karnataka,15,prepaid,monthly,11.62,03/02/2025,3.28,1,3.59,38.84,12.95,91,0,2.3,2,1.7,12,5,0.125,5,8,0,1
RAC8E3PQK1IO1ZM4LCVHFWJFPP,Haryana,22,prepaid,annual,27.52,05/23/2025,37.88,5,31.05,100.66,6.71,9,14,4.9,70,6.6,112,0,0.041,1,2,1,2
2YUPMANQY0HU97NG0APSALDNJ7,Telangana,3,prepaid,monthly,15.44,02/13/2025,18.26,0,0.56,33.36,33.36,108,1,1.4,10,1.5,12,6,0.198,5,6,0,1
JXXO9ZJCUBZQVQG0XTDNWZZG4C,Kerala,51,prepaid,annual,36.19,05/03/2025,58.56,9,24.13,76.97,5.0,29,21,8.7,91,6.6,96,1,0.078,0,3,1,2
4CWCDT9GWA44LZ6V7S7O4YC3S0,Delhi,54,prepaid,annual,84.81,05/31/2025,57.2,22,49.58,157.13,5.0,1,21,12.6,146,35.7,214,0,0.005,0,0,1,3
GBVYOW47LUEQ4D7D7GDLWAGAWQ,Odisha,13,prepaid,monthly,13.71,01/28/2025,11.27,0,1.35,23.87,23.87,124,0,2.0,2,1.7,5,4,0.296,3,7,0,1
0I4X6G1EBZGFLIG5GKZJRUMXQW,Kerala,32,prepaid,biannual,51.72,05/18/2025,56.99,21,107.61,317.15,5.03,14,27,14.6,184,37.5,238,0,0.022,0,0,1,3
G8VFU9PXYKM8T0JSHHJ7SWRQLU,Punjab,22,prepaid,annual,33.3,05/12/2025,17.16,7,32.99,117.83,5.61,20,22,7.0,93,20.5,57,1,0.038,0,0,0,2
VBZW5APMXD6LQGA3QUPO4JNMYK,Odisha,2,prepaid,monthly,19.79,02/04/2025,17.52,0,0.21,24.33,24.33,117,0,0.7,11,0.9,0,5,0.195,3,4,0,1
516SP18OBS7587H91EL88L12QF,Maharashtra,12,prepaid,monthly,11.24,02/15/2025,16.14,1,0.54,34.63,11.54,106,2,0.3,8,1.4,8,7,0.145,4,5,0,1
XHGLG4P0FT1AFDTOHRNQI7NL7O,Rajasthan,23,prepaid,monthly,29.24,03/09/2025,15.92,5,11.25,89.67,5.98,84,4,2.5,25,0.6,19,2,0.122,1,6,0,1
630POCR0VHV1NM3V16XEGHPMXP,Gujarat,16,prepaid,monthly,29.12,04/27/2025,24.14,5,17.27,84.91,5.66,35,4,3.6,8,2.7,16,4,0.079,2,6,0,2
LYRJ8GOSD3M0XO3FESYAXYPBP0,Delhi,53,prepaid,annual,25.95,05/16/2025,21.9,7,33.51,92.1,5.0,16,16,3.0,89,17.3,149,0,0.033,1,2,1,2
V2QNRMTN29TNYFM7VH30QBKERN,Odisha,48,prepaid,biannual,114.25,05/25/2025,55.58,16,74.14,238.83,5.0,7,28,5.2,149,35.5,212,0,0.026,0,0,1,4
VNPY1AJKPQKBE0TOGTEFR6MQW7,Odisha,45,prepaid,annual,31.34,05/21/2025,45.34,8,59.1,181.72,7.57,11,21,7.6,95,13.6,101,1,0.046,0,0,1,2
40SQCNF9W5N9C70PA8JX54PEGJ,Gujarat,16,prepaid,monthly,18.11,03/21/2025,9.26,3,16.14,72.9,8.1,72,2,4.3,40,8.9,36,2,0.189,4,4,0,1
WT2YBUH7JYGSBOGKAH2XJQ2WDI,Haryana,11,prepaid,monthly,15.37,03/11/2025,6.54,4,3.94,27.96,2.33,82,2,4.8,15,8.9,19,2,0.126,4,5,0,2
LCKZ3VWLO7AMMPQ0HZYJB48WUM,Tamil Nadu,20,prepaid,monthly,18.06,03/09/2025,18.01,3,7.73,54.72,6.08,84,9,3.1,31,7.3,60,1,0.123,2,5,0,1
0TK1QQFVWUO11K09NTN8EOHDK5,Madhya Pradesh,21,prepaid,monthly,28.22,03/04/2025,7.44,2,20.97,86.28,14.38,89,3,1.8,5,10.0,16,2,0.179,1,5,0,2
10OO1PVLND581LTO4RQ3Q7GKTM,West Bengal,51,prepaid,biannual,95.57,05/28/2025,78.02,16,71.13,200.97,5.0,4,20,11.1,140,41.1,220,0,0.012,0,1,1,3
XYDUPPGBIVSCUOAVFWY8AV2OSG,Odisha,30,prepaid,monthly,45.15,05/19/2025,31.72,8,27.36,84.17,5.0,13,14,6.8,68,9.9,58,1,0.05,0,0,1,3
FN5G77LK6HQIV929SEVL7FQ8AB,Punjab,77,prepaid,biannual,58.31,05/28/2025,42.85,24,52.66,158.06,5.0,4,28,8.3,96,25.0,200,0,0.007,0,1,1,3
OSQN285TZV9ZP3C330BO7WP2D4,Madhya Pradesh,37,prepaid,annual,40.49,05/16/2025,44.62,6,24.2,78.21,5.0,16,12,3.1,54,15.9,112,2,0.061,0,2,1,3
31EGOM62HDXC6RIJKQ2ZUV1FKH,Rajasthan,25,prepaid,monthly,29.19,05/11/2025,51.27,9,20.4,60.17,5.0,21,20,7.6,56,14.1,146,1,0.057,1,3,1,2
UZLZUKZYF2EV4JI4UFANS5SR69,Punjab,13,prepaid,monthly,8.3,01/28/2025,8.41,1,0.5,17.34,5.78,124,3,0.5,3,1.5,5,4,0.189,6,5,0,1
F4LN5RGSG6A8MLIK22XMQ66442,Andhra Pradesh,15,prepaid,monthly,40.68,05/08/2025,37.71,8,18.49,58.09,5.0,24,16,3.7,46,8.3,52,1,0.034,0,0,1,3
60NBW8SJ84TC2QSI2G74IZG9JJ,Haryana,46,prepaid,annual,60.74,05/25/2025,39.86,20,95.91,266.48,5.0,7,20,12.9,178,24.5,147,0,0.011,0,1,1,3
G3C6SCIVUQT2LWHEDHTHRUU5E5,Madhya Pradesh,114,prepaid,annual,118.03,05/28/2025,48.53,15,57.17,160.06,5.0,4,27,10.7,162,36.5,164,0,0.004,0,1,1,3
XVW19JOJWLRKXJTMYSWE1GA6SR,Karnataka,5,prepaid,monthly,18.75,04/05/2025,24.09,3,3.99,24.49,2.72,57,3,3.4,15,9.9,49,4,0.118,3,2,0,1
CPK7PWTG21HSLTDKVUFF124VF8,West Bengal,11,prepaid,annual,16.93,03/22/2025,13.56,3,7.5,41.79,4.64,71,9,6.0,8,1.7,9,4,0.102,3,3,0,1
X22J7Q4KFMM0QPOP1O8M291AZH,Haryana,56,prepaid,annual,99.03,05/24/2025,85.21,10,88.42,260.86,8.7,8,29,10.7,95,49.9,121,0,0.002,0,1,1,4
J3APNU02WPJCF07V882O8ZI9VC,Maharashtra,66,prepaid,annual,114.01,05/25/2025,42.86,20,78.59,254.91,5.0,7,20,10.7,97,41.8,165,0,0.035,0,0,1,4
XJN7DE0L1OFFKHDIU1JTKA1C2Z,Rajasthan,11,prepaid,monthly,22.98,04/08/2025,28.12,1,5.49,65.36,21.79,54,11,1.5,9,3.7,29,1,0.142,2,2,0,2
8N10HLINH8JV7FXP323C9NU985,Rajasthan,90,prepaid,biannual,97.36,05/27/2025,59.63,14,128.94,352.9,8.4,5,20,6.4,91,31.3,178,0,0.038,0,1,1,4
2RUW0U92T24D7V911PJQ50XCXM,Andhra Pradesh,13,prepaid,monthly,14.1,01/06/2025,15.18,1,3.03,23.04,7.68,146,2,2.6,9,0.4,1,4,0.213,5,6,0,1
2086OKWOALF4V1TXH376ZUGFLD,Andhra Pradesh,14,prepaid,monthly,10.76,03/25/2025,9.1,1,10.86,59.57,19.86,68,10,5.9,9,4.2,19,1,0.153,3,5,0,2
V42T8LLIHKPJ7HME6P4NP00NQO,Tamil Nadu,61,prepaid,annual,79.68,05/26/2025,76.89,23,73.3,204.97,5.0,6,28,7.5,192,40.2,126,0,0.001,0,0,1,3
1VE8SUSFH70M9OHDSRS8ANP8DM,Gujarat,85,prepaid,biannual,90.69,05/20/2025,63.41,17,74.04,246.15,5.0,12,22,10.9,162,45.8,177,0,0.006,0,0,1,3
4P4K9DXOQ8JXLFIUEFZ1C25XNO,Karnataka,8,prepaid,monthly,13.31,02/02/2025,13.68,1,1.47,14.65,4.88,119,2,1.7,7,0.0,13,4,0.29,5,7,0,1
PGSF3YN72BHON4WBABQ0FOT10G,Delhi,22,prepaid,monthly,31.91,05/12/2025,19.86,9,27.26,74.81,5.0,20,15,9.4,104,16.0,126,0,0.064,0,1,1,2
A6D9ER94TEVWLQ6EXNWZR04HHE,Karnataka,36,prepaid,monthly,32.84,05/22/2025,51.58,6,16.94,61.14,5.0,10,12,7.6,37,11.2,144,0,0.041,0,1,1,2
ICDO5DIGXL9YSU51EPXU7B6NBH,Karnataka,17,prepaid,monthly,11.38,01/31/2025,14.95,0,2.04,33.66,33.66,121,2,2.5,1,1.5,4,3,0.177,6,4,0,1
AW4IOAR4G58O9QJP0XSM9GM51Q,Delhi,8,prepaid,monthly,5.45,01/27/2025,11.85,1,2.36,21.64,7.21,125,2,0.9,0,1.2,19,6,0.161,3,4,0,1
YMSCNX8EIQETK5LP9C5SO79H4H,Maharashtra,16,prepaid,monthly,17.79,12/24/2024,11.09,1,0.66,19.64,6.55,159,1,0.4,0,1.8,15,4,0.213,3,8,0,1
H0S2UTBTTY9GFYW4I7ZT8PHB8O,Uttar Pradesh,19,prepaid,annual,24.45,04/16/2025,13.23,3,8.33,39.81,4.42,46,5,3.0,10,9.8,19,3,0.121,1,4,0,1
686QE7AJUL7W8COF3138I2XOG4,Delhi,48,prepaid,monthly,23.02,04/29/2025,47.23,9,50.49,168.8,6.25,33,16,5.0,45,8.7,137,0,0.07,2,2,1,2
I8FO0VYHFJLWSS1VIP3TVF51Z5,Maharashtra,55,prepaid,annual,90.21,05/18/2025,69.45,22,122.2,368.96,5.59,14,29,8.9,188,53.7,150,0,0.029,1,0,1,4
N6EQV5Y21ID9VVN5X48PW5K0JJ,Andhra Pradesh,13,prepaid,monthly,25.53,03/28/2025,15.12,2,9.52,51.1,8.52,65,8,5.8,12,5.4,52,2,0.11,2,4,0,1
LYJMAZRVHPJ93RVUV5YBD4XDD8,Tamil Nadu,13,prepaid,monthly,19.92,04/18/2025,15.04,5,11.67,60.37,4.02,44,3,4.2,41,7.8,28,5,0.175,4,2,0,1
MY6PO0M24US73W1YAUA8D7204J,Kerala,23,prepaid,annual,21.12,05/22/2025,40.34,5,29.37,84.78,5.65,10,15,6.0,35,13.7,53,1,0.069,1,2,0,3
YM8J2LZW1FU5X012GRDMT28LL6,Delhi,14,prepaid,monthly,18.56,03/02/2025,15.3,1,0.42,33.81,11.27,91,3,2.0,11,1.1,18,4,0.228,4,9,0,1
XLRGNJZM3618LEU6ZU1TOZHDV5,Uttar Pradesh,31,prepaid,annual,96.52,05/20/2025,54.14,23,116.77,383.76,5.56,12,25,8.3,92,38.8,234,0,0.006,0,1,1,4
4FMMEN4052W8LI3IF9AIZH5P3F,Gujarat,23,prepaid,annual,52.46,05/14/2025,20.52,7,50.45,160.52,7.64,18,21,6.2,104,20.0,84,0,0.027,0,2,0,3
IAW4OTUO4UW590Z92JN67LM8E4,Haryana,91,prepaid,biannual,81.94,05/19/2025,32.54,16,56.36,175.83,5.0,13,24,7.5,159,30.6,211,0,0.01,0,1,1,3
ITE92SRL3VZZXT9QUBWRP8GUUC,Rajasthan,31,prepaid,annual,44.06,05/07/2025,21.57,4,27.84,94.47,7.87,25,20,5.2,56,15.9,119,0,0.07,0,1,1,2
RZCM8JJ6AVP1EOXLZKI2SO19V5,Telangana,31,prepaid,annual,115.72,05/21/2025,79.22,22,110.75,325.04,5.0,11,20,7.2,134,37.9,173,0,0.023,1,1,1,4
B1V1CCOFH9194B70LDOZY2NR4G,Gujarat,100,prepaid,biannual,52.39,05/28/2025,38.34,22,91.47,261.45,5.0,4,24,12.3,117,25.8,139,0,0.015,0,0,1,4
MZ5RGOI9WM1SAV9CNG8TANA6U4,Karnataka,33,prepaid,biannual,72.74,05/22/2025,55.72,13,125.42,367.71,9.43,10,27,14.4,110,46.4,115,0,0.033,0,1,1,3
GWGHM56VU6Z5GF3BBT873LKMGS,Odisha,18,prepaid,monthly,14.23,03/24/2025,18.54,2,9.7,49.57,8.26,69,11,4.8,38,1.1,69,3,0.181,3,6,0,1
DGFWMQX327YCIF8R2BC9R4X1V4,Delhi,21,prepaid,monthly,11.56,03/15/2025,18.0,1,15.64,79.08,26.36,78,10,3.1,38,2.3,23,2,0.134,4,5,0,2
XLSUTOTHLQH7PPCADUVL911ZSB,Delhi,7,prepaid,monthly,27.47,04/23/2025,12.45,4,10.49,45.71,3.81,39,4,2.5,5,6.0,29,2,0.183,4,3,0,1
LV6TX0TBKG8B350SGNZ6D86ZCH,Tamil Nadu,17,prepaid,monthly,19.98,02/10/2025,10.29,0,0.0,2.31,2.31,111,2,0.1,5,1.4,5,5,0.174,3,5,0,1
UWBN6EK6X6LGOI7OFVWJ7YZ6L7,Punjab,21,prepaid,annual,26.96,05/11/2025,36.05,10,45.29,163.09,5.44,21,13,7.2,40,11.0,103,0,0.085,0,2,1,3
0JYOOK63RVWOZQXIWE6RGL7JY7,Uttar Pradesh,98,prepaid,annual,108.32,05/25/2025,47.44,22,59.94,172.88,5.0,7,28,8.0,122,45.4,119,0,0.029,0,0,1,3
KK4J1O5HD4HSBREBNDYCPN0P1X,Andhra Pradesh,7,prepaid,monthly,12.14,02/27/2025,10.07,1,0.61,14.28,4.76,94,3,0.4,7,0.4,17,3,0.188,5,7,0,1
1GHLU8M87MHXOFKCGGXP5CITUF,Rajasthan,56,prepaid,biannual,46.48,05/21/2025,84.56,22,140.09,387.3,5.87,11,24,8.6,146,36.3,197,0,0.009,0,1,1,4
CYOTWG7NFDINU31EIWUCX67XKW,West Bengal,15,prepaid,monthly,9.2,02/22/2025,18.19,0,2.72,25.34,25.34,99,0,0.0,7,0.4,1,4,0.21,2,5,0,1
6IRJ9WR6Q5IK08NJF0PKBO549E,Punjab,41,prepaid,biannual,79.82,05/25/2025,74.16,24,60.24,180.13,5.0,7,24,14.3,151,33.2,158,0,0.025,0,0,1,4
M7PP0PNNLO0HHGH5XW6T1OXHFD,Punjab,10,prepaid,monthly,6.14,12/31/2024,11.53,0,1.91,19.84,19.84,152,2,1.0,4,1.2,18,5,0.133,4,9,0,1
Q685OHM6X7P7AHUG9Y1XU2FLI0,Madhya Pradesh,33,prepaid,biannual,116.18,05/30/2025,56.45,15,116.9,356.52,7.92,2,29,12.7,159,21.2,180,0,0.014,0,0,1,3
7L7W05Y2DA5B4L6HFH4N6V3RZK,Delhi,2,prepaid,monthly,7.18,02/28/2025,15.2,1,0.81,6.4,2.13,93,1,1.9,7,1.7,2,4,0.245,4,8,0,1
2F5FE6OUWZK4IE86DB5RR1V9NP,Telangana,15,prepaid,annual,38.69,05/14/2025,52.11,10,58.09,183.65,6.12,18,15,3.7,65,7.2,46,0,0.044,1,2,0,2
G688U595CEKOF92Y8LZ8CV2A6P,Karnataka,5,prepaid,monthly,13.21,02/18/2025,9.32,1,0.78,32.56,10.85,103,0,2.4,4,1.0,2,5,0.191,3,5,0,1
NJS96ALGXZJ9MJ9XXLB57AUKHQ,Uttar Pradesh,71,prepaid,annual,63.14,05/26/2025,69.22,21,50.85,167.86,5.0,6,20,13.1,175,37.3,114,0,0.028,0,1,1,3
BYZM242OM7ZTRJ67DXLSE33DCN,Karnataka,23,prepaid,annual,23.76,03/07/2025,14.74,1,4.59,48.16,16.05,86,9,2.9,34,3.6,43,4,0.067,2,2,0,1
UIDC00M6CU88WLXWCE77GZDPYH,Haryana,12,prepaid,monthly,9.29,02/14/2025,10.7,0,0.05,18.64,18.64,107,3,1.0,6,0.3,7,5,0.261,4,7,0,1
CLTRH9VGKY5CGAGHFT9ZZCGL9F,Punjab,20,prepaid,monthly,25.67,05/18/2025,23.8,9,48.54,134.4,5.0,14,14,8.7,83,16.6,70,0,0.023,0,2,0,2
4KOXHJMIA6YKFCR6C1PY6Q9YL1,Odisha,17,prepaid,annual,19.11,03/20/2025,28.7,1,8.07,44.86,14.95,73,5,3.5,7,3.6,38,1,0.104,4,4,0,1
NYYCJ4Q0RR1L9GVBMQQ749Q6QF,Madhya Pradesh,9,prepaid,monthly,26.71,03/05/2025,18.8,2,12.13,78.49,13.08,88,6,4.7,14,5.6,57,3,0.09,3,6,0,1
N852N5FNP36F8HARJHRF34JGVR,Uttar Pradesh,12,prepaid,annual,32.34,05/10/2025,36.63,12,25.65,88.66,5.0,22,14,4.5,72,11.2,60,1,0.074,0,2,1,2
8F8C8CLRKI72OALFWYPEEK035N,West Bengal,23,prepaid,annual,14.09,04/17/2025,24.57,1,11.49,71.11,23.7,45,3,4.0,34,7.0,6,2,0.149,1,2,1,2
CQPHLI5L692TULGELW8IVI3RQA,Andhra Pradesh,8,prepaid,monthly,25.85,04/11/2025,17.3,5,4.13,40.89,2.73,51,2,2.1,35,3.1,20,5,0.088,3,6,0,2
5NFLTQ680COG1ZN1RIAMWU28RL,Odisha,17,prepaid,monthly,18.27,02/12/2025,15.79,1,0.95,39.47,13.16,109,2,0.5,4,0.8,15,4,0.217,6,5,0,1
T3X8VE00H2K2P3AJFAX1CQ6FWT,Telangana,83,prepaid,annual,74.46,05/22/2025,42.67,18,102.54,335.15,6.21,10,29,5.2,145,28.8,167,0,0.011,0,1,1,4
PL7QHVKVLABLRF3NAPLGW1XL1B,Andhra Pradesh,85,prepaid,annual,114.78,05/21/2025,77.38,11,104.31,309.23,9.37,11,22,11.3,171,54.5,170,0,0.033,0,1,1,4
CZECCFS7I19MO1RTSXOF33QE6J,Tamil Nadu,12,prepaid,monthly,13.94,01/21/2025,14.21,0,2.62,26.18,26.18,131,1,1.5,2,1.6,9,4,0.259,4,5,0,1
CYAXZRB188ELNWOSKAZOCHBIRM,Delhi,16,prepaid,monthly,7.44,12/04/2024,15.13,0,1.17,35.82,35.82,179,0,2.6,9,2.0,5,5,0.141,4,8,0,1
UN6FHT60KUSFHVMLJEKBVXSOGB,Madhya Pradesh,27,prepaid,annual,37.63,05/07/2025,36.66,4,48.04,136.09,11.34,25,22,6.9,40,12.3,58,1,0.057,2,3,1,2
D7H10KYHVKQXI64HAA34H8NL9V,Karnataka,11,prepaid,monthly,28.22,04/18/2025,19.98,3,4.11,34.75,3.86,44,4,1.3,8,4.0,51,3,0.119,3,3,1,1
7RV2Y7CDABBAJAQ08DNX80NKXK,Maharashtra,88,prepaid,biannual,105.29,05/29/2025,73.13,20,50.85,143.6,5.0,3,22,6.0,170,45.1,195,0,0.003,0,0,1,3
6KJ752H70YB7RADI5UUJZR0FCY,Maharashtra,77,prepaid,biannual,74.36,05/20/2025,84.49,12,41.37,128.52,5.0,12,20,11.1,100,35.8,239,0,0.009,0,0,1,3
BPQGA6X85ZZHJY8GY39BU4UZ2Z,Haryana,48,prepaid,annual,41.49,05/10/2025,55.21,8,70.01,199.93,8.33,22,13,3.7,96,10.3,40,0,0.028,0,2,1,3
BNVQRFXNTF0MGOQMK31RTMPV5L,Rajasthan,51,prepaid,monthly,20.43,05/07/2025,38.01,6,29.26,99.63,5.54,25,15,6.6,68,18.8,86,0,0.032,0,2,1,3
XQTY6M79FMW04U923O359TSUJT,Karnataka,7,prepaid,monthly,21.41,04/01/2025,7.74,3,11.63,57.41,6.38,61,7,1.7,34,1.1,68,5,0.068,2,2,0,2
0Y2RL4N7S3HMO1DXQ46GA2SDFC,Gujarat,115,prepaid,biannual,71.54,05/23/2025,49.49,23,122.65,363.71,5.27,9,23,5.3,122,48.6,156,0,0.019,0,0,1,4
IO3TD3ABEG1CJ8PMOZKNHPVRWB,West Bengal,16,prepaid,monthly,19.2,01/27/2025,12.93,0,0.34,14.65,14.65,125,0,2.6,5,0.1,12,6,0.257,5,8,0,1
9RMJR211PV58Y9N81DJDI3WDNM,Telangana,16,prepaid,monthly,9.99,01/17/2025,6.68,0,0.15,11.12,11.12,135,0,0.1,2,1.8,0,5,0.147,6,9,0,1
9BL14HOAE527PSQZN7XBVZR6KF,Gujarat,16,prepaid,monthly,10.11,03/04/2025,27.34,5,9.07,64.44,4.3,89,10,3.8,16,1.4,64,1,0.091,3,5,0,1
VPY8CRIN0XGNKI5VRZ38EFE9VA,West Bengal,12,prepaid,annual,54.48,05/03/2025,36.47,13,35.58,111.48,5.0,29,17,8.4,68,16.0,78,0,0.023,0,0,0,3
NZASYWDRKUPCJ8MO765EFUXQ9N,Gujarat,40,prepaid,annual,37.63,04/30/2025,59.23,12,43.17,145.34,5.0,32,22,4.4,55,14.4,46,2,0.061,0,2,1,2
R8XUEBHK0ONSASJTK3LIRHXRHG,Andhra Pradesh,11,prepaid,monthly,15.74,01/25/2025,8.7,0,0.22,10.41,10.41,127,3,2.5,10,0.8,11,5,0.163,3,9,0,1
WT2FES5CS9UI14NIJCP52AY7OV,Kerala,15,prepaid,annual,16.76,03/20/2025,9.19,2,7.29,53.39,8.9,73,4,1.2,15,7.2,36,1,0.084,1,5,0,2
I6R8SO5WISRCVPUZ11BJKX9M4V,Odisha,25,prepaid,annual,111.8,05/21/2025,66.04,22,91.98,258.05,5.0,11,20,14.9,165,28.1,186,0,0.003,0,0,1,4
L8SN5YZ7VXUQDRMSWJJJKSL66U,Rajasthan,10,prepaid,monthly,13.3,03/01/2025,16.04,1,1.43,17.11,5.7,92,1,1.6,9,1.7,7,6,0.163,3,3,0,1
9GMYKVYGW22YGYZTHQSE0KIVWM,Odisha,14,prepaid,monthly,11.26,02/11/2025,13.09,1,2.49,33.69,11.23,110,0,1.2,5,1.8,2,4,0.182,4,6,0,1
XRIRJUTFVJ839AG77Q9VJUHBP9,Telangana,9,prepaid,monthly,7.1,01/16/2025,9.69,0,0.45,4.46,4.46,136,0,2.2,7,1.4,9,4,0.188,4,6,0,1
DPLFE19BCDTED0PBXCE9ZKIHV1,Odisha,20,prepaid,annual,13.41,04/20/2025,10.67,2,3.79,16.39,2.73,42,8,4.6,42,7.7,18,1,0.133,1,3,0,1
T4FTLH33HW8D09JRD4HQFGHDIL,Telangana,7,prepaid,annual,13.34,04/26/2025,19.26,5,4.11,39.84,2.66,36,8,4.9,41,6.4,25,2,0.073,3,5,1,1
44QI4OPF541A1HYP5MASNPHFC4,Punjab,12,prepaid,annual,44.74,05/03/2025,53.72,6,38.03,126.89,7.05,29,14,8.6,70,17.0,132,0,0.078,0,2,0,2
N2HLOIKIVQA7IZQ2NMNR06DJIN,Gujarat,6,prepaid,monthly,9.0,12/06/2024,14.58,1,0.1,39.4,13.13,177,0,0.1,3,0.8,18,2,0.226,4,9,0,1
RG4XV349N1D6DZBC7QK4K6ILSI,Delhi,2,prepaid,monthly,15.22,01/01/2025,10.48,1,0.19,33.28,11.09,151,2,0.9,4,0.9,7,4,0.296,2,9,0,1
WU2550KQPGA8VC1J2T2TNGTG2L,Karnataka,70,prepaid,biannual,107.26,05/26/2025,79.74,16,81.35,224.92,5.0,6,24,6.1,101,35.0,96,0,0.007,0,0,1,3
1SASCEBFE54UKIGDIX1CNAQ2YO,Andhra Pradesh,89,prepaid,annual,118.37,05/19/2025,79.24,10,128.71,356.78,11.89,13,23,15.0,104,29.1,203,0,0.01,0,0,1,4
05QXS2U4OJ7G4EBC94E6NKAR1H,Madhya Pradesh,23,prepaid,annual,21.87,05/05/2025,23.59,8,28.17,83.52,5.0,27,17,4.8,76,24.2,43,0,0.037,0,0,1,3
WF520XKIAIPRQQ5QOB867KBQNX,Uttar Pradesh,13,prepaid,monthly,13.7,02/23/2025,9.51,0,1.06,31.88,31.88,98,2,2.6,4,0.3,11,3,0.247,6,6,0,1
CK3TB94CLLSAD0UCSWNQMWMLN2,Telangana,9,prepaid,monthly,18.91,01/16/2025,16.78,1,0.4,28.19,9.4,136,1,0.2,5,1.6,7,3,0.234,5,9,0,1
EPR1B20UC87NXP0JF6DNOBK8HU,Uttar Pradesh,115,prepaid,biannual,45.16,05/26/2025,51.9,15,98.19,288.43,6.41,6,28,10.0,189,36.3,249,0,0.008,0,1,1,4
25PU9H9FB02H6FYEY3M0NQ8UT6,Haryana,19,prepaid,monthly,15.08,03/11/2025,26.71,1,6.09,24.78,8.26,82,10,5.4,40,5.6,47,2,0.067,3,4,0,1
LXSY4VY32I3PJ7K99BV2J3T4H8,West Bengal,32,prepaid,monthly,29.75,05/20/2025,41.58,13,21.42,72.97,5.0,12,14,4.1,80,21.1,134,0,0.04,2,3,1,2
67ZSOOUKIW8X17COPO9MNLR97O,Tamil Nadu,8,prepaid,monthly,13.39,02/15/2025,17.13,1,1.5,14.44,4.81,106,1,2.5,3,0.2,16,3,0.135,4,6,0,1
O4KVFFLNCC2ATRD83X9AGE9NY3,Rajasthan,16,prepaid,monthly,10.45,02/06/2025,15.67,0,1.4,15.09,15.09,115,2,2.9,10,0.5,14,4,0.242,4,9,0,1
XDFLD9CBA7263RJK4CWEQ4F1SR,Tamil Nadu,13,prepaid,monthly,19.29,12/18/2024,8.67,1,0.65,19.45,6.48,165,3,1.6,0,1.0,10,8,0.284,3,5,0,1
YB4XZ3MSKZO3I9LLIFFCVEDQFC,Madhya Pradesh,29,prepaid,annual,47.95,05/10/2025,47.13,12,47.83,170.89,5.0,22,18,5.1,67,7.0,98,0,0.038,1,3,0,2
LLIRO7YY0KZ6XNOMB42O3Q825Q,Kerala,47,prepaid,monthly,52.8,05/08/2025,21.2,6,14.9,51.35,5.0,24,15,4.2,80,16.0,110,0,0.022,0,0,1,2
L8PL6UZA28OR9F5IV86ZP1WZ2N,Maharashtra,100,prepaid,annual,78.97,05/24/2025,49.62,14,51.92,154.04,5.0,8,27,11.5,138,37.3,185,0,0.03,0,1,1,4
D18HFY40JOTV7H10B8VK9QKAV8,Delhi,107,prepaid,annual,75.96,05/21/2025,74.9,11,111.7,369.79,11.21,11,25,14.5,173,21.9,181,0,0.014,0,1,1,3
R576VILVQKXBI6JJTB8QOP82J3,Andhra Pradesh,2,prepaid,monthly,14.19,12/27/2024,17.58,1,2.23,17.56,5.85,156,3,0.5,3,0.9,8,5,0.225,5,6,0,1
7A50121XRUTT247O0GXAPLIRD7,Haryana,2,prepaid,monthly,17.87,02/04/2025,6.16,0,0.47,38.41,38.41,117,3,2.1,0,1.7,8,7,0.226,4,8,0,1
JXYO6HFD7LTTC954AI2278EQE1,Madhya Pradesh,6,prepaid,monthly,10.31,12/12/2024,16.83,1,0.62,36.27,12.09,171,3,3.0,4,0.9,11,4,0.178,2,9,0,1
TSRW2MDG3TJA622DCFF3TR7WB4,Madhya Pradesh,14,prepaid,monthly,7.09,12/24/2024,14.6,0,1.34,11.65,11.65,159,2,1.8,6,0.2,9,3,0.158,4,9,0,1
1DS3HGW10C9IX6R1NXHBQAM97X,Uttar Pradesh,11,prepaid,monthly,22.97,03/11/2025,8.5,5,11.53,55.24,3.68,82,9,2.9,18,5.4,65,4,0.079,1,3,0,1
0ALQEDS1VRTT1E32WITPBD7X9Z,Kerala,21,prepaid,annual,23.07,03/12/2025,23.56,2,9.56,54.35,9.06,81,7,2.8,13,4.0,67,2,0.166,3,3,0,2
NFMOCTCLKA9LZ57V4NDJM5GH2I,Gujarat,9,prepaid,monthly,19.18,02/12/2025,14.23,1,4.53,34.21,11.4,109,0,2.5,11,1.7,11,4,0.288,4,6,0,1
L116CZ75T6XDO7L5DL0ED8A6B3,Uttar Pradesh,8,prepaid,monthly,13.47,01/20/2025,4.51,1,1.48,18.89,6.3,132,0,0.7,0,1.4,1,7,0.159,3,4,0,1
